onset1	nucleus1	onset2	nucleus2	coda	shape	jamo	hangul	romanized
nkʰ	i	cʰ	o	t̚	NCVCVC	ᄂㅋㅣㅊㅗᆮ		
nkʰ	i	cʰ	o	k̚	NCVCVC	ᄂㅋㅣㅊㅗᆨ		
nkʰ	i	s	o	m	NCVCVC	ᄂㅋㅣᄉㅗᆷ		
nkʰ	i	s	o	n	NCVCVC	ᄂㅋㅣᄉㅗᆫ		
nkʰ	i	s	o	ŋ	NCVCVC	ᄂㅋㅣᄉㅗᆼ		
nkʰ	i	s	o	p̚	NCVCVC	ᄂㅋㅣᄉㅗᆸ		
nkʰ	i	s	o	t̚	NCVCVC	ᄂㅋㅣᄉㅗᆮ		
nkʰ	i	s	o	k̚	NCVCVC	ᄂㅋㅣᄉㅗᆨ		
nkʰ	i	m	o	n	NCVCVC	ᄂㅋㅣᄆㅗᆫ		
nkʰ	i	m	o	ŋ	NCVCVC	ᄂㅋㅣᄆㅗᆼ		
nkʰ	i	m	o	p̚	NCVCVC	ᄂㅋㅣᄆㅗᆸ		
nkʰ	i	m	o	t̚	NCVCVC	ᄂㅋㅣᄆㅗᆮ		
nkʰ	i	m	o	k̚	NCVCVC	ᄂㅋㅣᄆㅗᆨ		
nkʰ	i	n	o	m	NCVCVC	ᄂㅋㅣᄂㅗᆷ		
nkʰ	i	n	o	ŋ	NCVCVC	ᄂㅋㅣᄂㅗᆼ		
nkʰ	i	n	o	p̚	NCVCVC	ᄂㅋㅣᄂㅗᆸ		
nkʰ	i	n	o	t̚	NCVCVC	ᄂㅋㅣᄂㅗᆮ		
nkʰ	i	n	o	k̚	NCVCVC	ᄂㅋㅣᄂㅗᆨ		
nkʰ	i	p	u	m	NCVCVC	ᄂㅋㅣㅂㅜᆷ		
nkʰ	i	p	u	n	NCVCVC	ᄂㅋㅣㅂㅜᆫ		
nkʰ	i	p	u	ŋ	NCVCVC	ᄂㅋㅣㅂㅜᆼ		
nkʰ	i	p	u	t̚	NCVCVC	ᄂㅋㅣㅂㅜᆮ		
nkʰ	i	p	u	k̚	NCVCVC	ᄂㅋㅣㅂㅜᆨ		
nkʰ	i	t	u	m	NCVCVC	ᄂㅋㅣㄷㅜᆷ		
nkʰ	i	t	u	n	NCVCVC	ᄂㅋㅣㄷㅜᆫ		
nkʰ	i	t	u	ŋ	NCVCVC	ᄂㅋㅣㄷㅜᆼ		
nkʰ	i	t	u	p̚	NCVCVC	ᄂㅋㅣㄷㅜᆸ		
nkʰ	i	t	u	k̚	NCVCVC	ᄂㅋㅣㄷㅜᆨ		
nkʰ	i	c	u	m	NCVCVC	ᄂㅋㅣㅈㅜᆷ		
nkʰ	i	c	u	n	NCVCVC	ᄂㅋㅣㅈㅜᆫ		
nkʰ	i	c	u	ŋ	NCVCVC	ᄂㅋㅣㅈㅜᆼ		
nkʰ	i	c	u	p̚	NCVCVC	ᄂㅋㅣㅈㅜᆸ		
nkʰ	i	c	u	t̚	NCVCVC	ᄂㅋㅣㅈㅜᆮ		
nkʰ	i	c	u	k̚	NCVCVC	ᄂㅋㅣㅈㅜᆨ		
nkʰ	i	k	u	m	NCVCVC	ᄂㅋㅣㄱㅜᆷ		
nkʰ	i	k	u	n	NCVCVC	ᄂㅋㅣㄱㅜᆫ		
nkʰ	i	k	u	ŋ	NCVCVC	ᄂㅋㅣㄱㅜᆼ		
nkʰ	i	k	u	p̚	NCVCVC	ᄂㅋㅣㄱㅜᆸ		
nkʰ	i	k	u	t̚	NCVCVC	ᄂㅋㅣㄱㅜᆮ		
nkʰ	i	pʰ	u	m	NCVCVC	ᄂㅋㅣㅍㅜᆷ		
nkʰ	i	pʰ	u	n	NCVCVC	ᄂㅋㅣㅍㅜᆫ		
nkʰ	i	pʰ	u	ŋ	NCVCVC	ᄂㅋㅣㅍㅜᆼ		
nkʰ	i	pʰ	u	t̚	NCVCVC	ᄂㅋㅣㅍㅜᆮ		
nkʰ	i	pʰ	u	k̚	NCVCVC	ᄂㅋㅣㅍㅜᆨ		
nkʰ	i	tʰ	u	m	NCVCVC	ᄂㅋㅣㅌㅜᆷ		
nkʰ	i	tʰ	u	n	NCVCVC	ᄂㅋㅣㅌㅜᆫ		
nkʰ	i	tʰ	u	ŋ	NCVCVC	ᄂㅋㅣㅌㅜᆼ		
nkʰ	i	tʰ	u	p̚	NCVCVC	ᄂㅋㅣㅌㅜᆸ		
nkʰ	i	tʰ	u	k̚	NCVCVC	ᄂㅋㅣㅌㅜᆨ		
nkʰ	i	cʰ	u	m	NCVCVC	ᄂㅋㅣㅊㅜᆷ		
nkʰ	i	cʰ	u	n	NCVCVC	ᄂㅋㅣㅊㅜᆫ		
nkʰ	i	cʰ	u	ŋ	NCVCVC	ᄂㅋㅣㅊㅜᆼ		
nkʰ	i	cʰ	u	p̚	NCVCVC	ᄂㅋㅣㅊㅜᆸ		
nkʰ	i	cʰ	u	t̚	NCVCVC	ᄂㅋㅣㅊㅜᆮ		
nkʰ	i	cʰ	u	k̚	NCVCVC	ᄂㅋㅣㅊㅜᆨ		
nkʰ	i	s	u	m	NCVCVC	ᄂㅋㅣᄉㅜᆷ		
nkʰ	i	s	u	n	NCVCVC	ᄂㅋㅣᄉㅜᆫ		
nkʰ	i	s	u	ŋ	NCVCVC	ᄂㅋㅣᄉㅜᆼ		
nkʰ	i	s	u	p̚	NCVCVC	ᄂㅋㅣᄉㅜᆸ		
nkʰ	i	s	u	t̚	NCVCVC	ᄂㅋㅣᄉㅜᆮ		
nkʰ	i	s	u	k̚	NCVCVC	ᄂㅋㅣᄉㅜᆨ		
nkʰ	i	m	u	n	NCVCVC	ᄂㅋㅣᄆㅜᆫ		
nkʰ	i	m	u	ŋ	NCVCVC	ᄂㅋㅣᄆㅜᆼ		
nkʰ	i	m	u	p̚	NCVCVC	ᄂㅋㅣᄆㅜᆸ		
nkʰ	i	m	u	t̚	NCVCVC	ᄂㅋㅣᄆㅜᆮ		
nkʰ	i	m	u	k̚	NCVCVC	ᄂㅋㅣᄆㅜᆨ		
nkʰ	i	n	u	m	NCVCVC	ᄂㅋㅣᄂㅜᆷ		
nkʰ	i	n	u	ŋ	NCVCVC	ᄂㅋㅣᄂㅜᆼ		
nkʰ	i	n	u	p̚	NCVCVC	ᄂㅋㅣᄂㅜᆸ		
nkʰ	i	n	u	t̚	NCVCVC	ᄂㅋㅣᄂㅜᆮ		
nkʰ	i	n	u	k̚	NCVCVC	ᄂㅋㅣᄂㅜᆨ		
nkʰ	a	p	i	m	NCVCVC	ᄂㅋㅏㅂㅣᆷ		
nkʰ	a	p	i	n	NCVCVC	ᄂㅋㅏㅂㅣᆫ		
nkʰ	a	p	i	ŋ	NCVCVC	ᄂㅋㅏㅂㅣᆼ		
nkʰ	a	p	i	t̚	NCVCVC	ᄂㅋㅏㅂㅣᆮ		
nkʰ	a	p	i	k̚	NCVCVC	ᄂㅋㅏㅂㅣᆨ		
nkʰ	a	t	i	m	NCVCVC	ᄂㅋㅏㄷㅣᆷ		
nkʰ	a	t	i	n	NCVCVC	ᄂㅋㅏㄷㅣᆫ		
nkʰ	a	t	i	ŋ	NCVCVC	ᄂㅋㅏㄷㅣᆼ		
nkʰ	a	t	i	p̚	NCVCVC	ᄂㅋㅏㄷㅣᆸ		
nkʰ	a	t	i	k̚	NCVCVC	ᄂㅋㅏㄷㅣᆨ		
nkʰ	a	c	i	m	NCVCVC	ᄂㅋㅏㅈㅣᆷ		
nkʰ	a	c	i	n	NCVCVC	ᄂㅋㅏㅈㅣᆫ		
nkʰ	a	c	i	ŋ	NCVCVC	ᄂㅋㅏㅈㅣᆼ		
nkʰ	a	c	i	p̚	NCVCVC	ᄂㅋㅏㅈㅣᆸ		
nkʰ	a	c	i	t̚	NCVCVC	ᄂㅋㅏㅈㅣᆮ		
nkʰ	a	c	i	k̚	NCVCVC	ᄂㅋㅏㅈㅣᆨ		
nkʰ	a	k	i	m	NCVCVC	ᄂㅋㅏㄱㅣᆷ		
nkʰ	a	k	i	n	NCVCVC	ᄂㅋㅏㄱㅣᆫ		
nkʰ	a	k	i	ŋ	NCVCVC	ᄂㅋㅏㄱㅣᆼ		
nkʰ	a	k	i	p̚	NCVCVC	ᄂㅋㅏㄱㅣᆸ		
nkʰ	a	k	i	t̚	NCVCVC	ᄂㅋㅏㄱㅣᆮ		
nkʰ	a	pʰ	i	m	NCVCVC	ᄂㅋㅏㅍㅣᆷ		
nkʰ	a	pʰ	i	n	NCVCVC	ᄂㅋㅏㅍㅣᆫ		
nkʰ	a	pʰ	i	ŋ	NCVCVC	ᄂㅋㅏㅍㅣᆼ		
nkʰ	a	pʰ	i	t̚	NCVCVC	ᄂㅋㅏㅍㅣᆮ		
nkʰ	a	pʰ	i	k̚	NCVCVC	ᄂㅋㅏㅍㅣᆨ		
nkʰ	a	tʰ	i	m	NCVCVC	ᄂㅋㅏㅌㅣᆷ		
nkʰ	a	tʰ	i	n	NCVCVC	ᄂㅋㅏㅌㅣᆫ		
nkʰ	a	tʰ	i	ŋ	NCVCVC	ᄂㅋㅏㅌㅣᆼ		
nkʰ	a	tʰ	i	p̚	NCVCVC	ᄂㅋㅏㅌㅣᆸ		
nkʰ	a	tʰ	i	k̚	NCVCVC	ᄂㅋㅏㅌㅣᆨ		
nkʰ	a	cʰ	i	m	NCVCVC	ᄂㅋㅏㅊㅣᆷ		
nkʰ	a	cʰ	i	n	NCVCVC	ᄂㅋㅏㅊㅣᆫ		
nkʰ	a	cʰ	i	ŋ	NCVCVC	ᄂㅋㅏㅊㅣᆼ		
nkʰ	a	cʰ	i	p̚	NCVCVC	ᄂㅋㅏㅊㅣᆸ		
nkʰ	a	cʰ	i	t̚	NCVCVC	ᄂㅋㅏㅊㅣᆮ		
nkʰ	a	cʰ	i	k̚	NCVCVC	ᄂㅋㅏㅊㅣᆨ		
nkʰ	a	s	i	m	NCVCVC	ᄂㅋㅏᄉㅣᆷ		
nkʰ	a	s	i	n	NCVCVC	ᄂㅋㅏᄉㅣᆫ		
nkʰ	a	s	i	ŋ	NCVCVC	ᄂㅋㅏᄉㅣᆼ		
nkʰ	a	s	i	p̚	NCVCVC	ᄂㅋㅏᄉㅣᆸ		
nkʰ	a	s	i	t̚	NCVCVC	ᄂㅋㅏᄉㅣᆮ		
nkʰ	a	s	i	k̚	NCVCVC	ᄂㅋㅏᄉㅣᆨ		
nkʰ	a	m	i	n	NCVCVC	ᄂㅋㅏᄆㅣᆫ		
nkʰ	a	m	i	ŋ	NCVCVC	ᄂㅋㅏᄆㅣᆼ		
nkʰ	a	m	i	p̚	NCVCVC	ᄂㅋㅏᄆㅣᆸ		
nkʰ	a	m	i	t̚	NCVCVC	ᄂㅋㅏᄆㅣᆮ		
nkʰ	a	m	i	k̚	NCVCVC	ᄂㅋㅏᄆㅣᆨ		
nkʰ	a	n	i	m	NCVCVC	ᄂㅋㅏᄂㅣᆷ		
nkʰ	a	n	i	ŋ	NCVCVC	ᄂㅋㅏᄂㅣᆼ		
nkʰ	a	n	i	p̚	NCVCVC	ᄂㅋㅏᄂㅣᆸ		
nkʰ	a	n	i	t̚	NCVCVC	ᄂㅋㅏᄂㅣᆮ		
nkʰ	a	n	i	k̚	NCVCVC	ᄂㅋㅏᄂㅣᆨ		
nkʰ	a	p	o	m	NCVCVC	ᄂㅋㅏㅂㅗᆷ		
nkʰ	a	p	o	n	NCVCVC	ᄂㅋㅏㅂㅗᆫ		
nkʰ	a	p	o	ŋ	NCVCVC	ᄂㅋㅏㅂㅗᆼ		
nkʰ	a	p	o	t̚	NCVCVC	ᄂㅋㅏㅂㅗᆮ		
nkʰ	a	p	o	k̚	NCVCVC	ᄂㅋㅏㅂㅗᆨ		
nkʰ	a	t	o	m	NCVCVC	ᄂㅋㅏㄷㅗᆷ		
nkʰ	a	t	o	n	NCVCVC	ᄂㅋㅏㄷㅗᆫ		
nkʰ	a	t	o	ŋ	NCVCVC	ᄂㅋㅏㄷㅗᆼ		
nkʰ	a	t	o	p̚	NCVCVC	ᄂㅋㅏㄷㅗᆸ		
nkʰ	a	t	o	k̚	NCVCVC	ᄂㅋㅏㄷㅗᆨ		
nkʰ	a	c	o	m	NCVCVC	ᄂㅋㅏㅈㅗᆷ		
nkʰ	a	c	o	n	NCVCVC	ᄂㅋㅏㅈㅗᆫ		
nkʰ	a	c	o	ŋ	NCVCVC	ᄂㅋㅏㅈㅗᆼ		
nkʰ	a	c	o	p̚	NCVCVC	ᄂㅋㅏㅈㅗᆸ		
nkʰ	a	c	o	t̚	NCVCVC	ᄂㅋㅏㅈㅗᆮ		
nkʰ	a	c	o	k̚	NCVCVC	ᄂㅋㅏㅈㅗᆨ		
nkʰ	a	k	o	m	NCVCVC	ᄂㅋㅏㄱㅗᆷ		
nkʰ	a	k	o	n	NCVCVC	ᄂㅋㅏㄱㅗᆫ		
nkʰ	a	k	o	ŋ	NCVCVC	ᄂㅋㅏㄱㅗᆼ		
nkʰ	a	k	o	p̚	NCVCVC	ᄂㅋㅏㄱㅗᆸ		
nkʰ	a	k	o	t̚	NCVCVC	ᄂㅋㅏㄱㅗᆮ		
nkʰ	a	pʰ	o	m	NCVCVC	ᄂㅋㅏㅍㅗᆷ		
nkʰ	a	pʰ	o	n	NCVCVC	ᄂㅋㅏㅍㅗᆫ		
nkʰ	a	pʰ	o	ŋ	NCVCVC	ᄂㅋㅏㅍㅗᆼ		
nkʰ	a	pʰ	o	t̚	NCVCVC	ᄂㅋㅏㅍㅗᆮ		
nkʰ	a	pʰ	o	k̚	NCVCVC	ᄂㅋㅏㅍㅗᆨ		
nkʰ	a	tʰ	o	m	NCVCVC	ᄂㅋㅏㅌㅗᆷ		
nkʰ	a	tʰ	o	n	NCVCVC	ᄂㅋㅏㅌㅗᆫ		
nkʰ	a	tʰ	o	ŋ	NCVCVC	ᄂㅋㅏㅌㅗᆼ		
nkʰ	a	tʰ	o	p̚	NCVCVC	ᄂㅋㅏㅌㅗᆸ		
nkʰ	a	tʰ	o	k̚	NCVCVC	ᄂㅋㅏㅌㅗᆨ		
nkʰ	a	cʰ	o	m	NCVCVC	ᄂㅋㅏㅊㅗᆷ		
nkʰ	a	cʰ	o	n	NCVCVC	ᄂㅋㅏㅊㅗᆫ		
nkʰ	a	cʰ	o	ŋ	NCVCVC	ᄂㅋㅏㅊㅗᆼ		
nkʰ	a	cʰ	o	p̚	NCVCVC	ᄂㅋㅏㅊㅗᆸ		
nkʰ	a	cʰ	o	t̚	NCVCVC	ᄂㅋㅏㅊㅗᆮ		
nkʰ	a	cʰ	o	k̚	NCVCVC	ᄂㅋㅏㅊㅗᆨ		
nkʰ	a	s	o	m	NCVCVC	ᄂㅋㅏᄉㅗᆷ		
nkʰ	a	s	o	n	NCVCVC	ᄂㅋㅏᄉㅗᆫ		
nkʰ	a	s	o	ŋ	NCVCVC	ᄂㅋㅏᄉㅗᆼ		
nkʰ	a	s	o	p̚	NCVCVC	ᄂㅋㅏᄉㅗᆸ		
nkʰ	a	s	o	t̚	NCVCVC	ᄂㅋㅏᄉㅗᆮ		
nkʰ	a	s	o	k̚	NCVCVC	ᄂㅋㅏᄉㅗᆨ		
nkʰ	a	m	o	n	NCVCVC	ᄂㅋㅏᄆㅗᆫ		
nkʰ	a	m	o	ŋ	NCVCVC	ᄂㅋㅏᄆㅗᆼ		
nkʰ	a	m	o	p̚	NCVCVC	ᄂㅋㅏᄆㅗᆸ		
nkʰ	a	m	o	t̚	NCVCVC	ᄂㅋㅏᄆㅗᆮ		
nkʰ	a	m	o	k̚	NCVCVC	ᄂㅋㅏᄆㅗᆨ		
nkʰ	a	n	o	m	NCVCVC	ᄂㅋㅏᄂㅗᆷ		
nkʰ	a	n	o	ŋ	NCVCVC	ᄂㅋㅏᄂㅗᆼ		
nkʰ	a	n	o	p̚	NCVCVC	ᄂㅋㅏᄂㅗᆸ		
nkʰ	a	n	o	t̚	NCVCVC	ᄂㅋㅏᄂㅗᆮ		
nkʰ	a	n	o	k̚	NCVCVC	ᄂㅋㅏᄂㅗᆨ		
nkʰ	a	p	u	m	NCVCVC	ᄂㅋㅏㅂㅜᆷ		
nkʰ	a	p	u	n	NCVCVC	ᄂㅋㅏㅂㅜᆫ		
nkʰ	a	p	u	ŋ	NCVCVC	ᄂㅋㅏㅂㅜᆼ		
nkʰ	a	p	u	t̚	NCVCVC	ᄂㅋㅏㅂㅜᆮ		
nkʰ	a	p	u	k̚	NCVCVC	ᄂㅋㅏㅂㅜᆨ		
nkʰ	a	t	u	m	NCVCVC	ᄂㅋㅏㄷㅜᆷ		
nkʰ	a	t	u	n	NCVCVC	ᄂㅋㅏㄷㅜᆫ		
nkʰ	a	t	u	ŋ	NCVCVC	ᄂㅋㅏㄷㅜᆼ		
nkʰ	a	t	u	p̚	NCVCVC	ᄂㅋㅏㄷㅜᆸ		
nkʰ	a	t	u	k̚	NCVCVC	ᄂㅋㅏㄷㅜᆨ		
nkʰ	a	c	u	m	NCVCVC	ᄂㅋㅏㅈㅜᆷ		
nkʰ	a	c	u	n	NCVCVC	ᄂㅋㅏㅈㅜᆫ		
nkʰ	a	c	u	ŋ	NCVCVC	ᄂㅋㅏㅈㅜᆼ		
nkʰ	a	c	u	p̚	NCVCVC	ᄂㅋㅏㅈㅜᆸ		
nkʰ	a	c	u	t̚	NCVCVC	ᄂㅋㅏㅈㅜᆮ		
nkʰ	a	c	u	k̚	NCVCVC	ᄂㅋㅏㅈㅜᆨ		
nkʰ	a	k	u	m	NCVCVC	ᄂㅋㅏㄱㅜᆷ		
nkʰ	a	k	u	n	NCVCVC	ᄂㅋㅏㄱㅜᆫ		
nkʰ	a	k	u	ŋ	NCVCVC	ᄂㅋㅏㄱㅜᆼ		
nkʰ	a	k	u	p̚	NCVCVC	ᄂㅋㅏㄱㅜᆸ		
nkʰ	a	k	u	t̚	NCVCVC	ᄂㅋㅏㄱㅜᆮ		
nkʰ	a	pʰ	u	m	NCVCVC	ᄂㅋㅏㅍㅜᆷ		
nkʰ	a	pʰ	u	n	NCVCVC	ᄂㅋㅏㅍㅜᆫ		
nkʰ	a	pʰ	u	ŋ	NCVCVC	ᄂㅋㅏㅍㅜᆼ		
nkʰ	a	pʰ	u	t̚	NCVCVC	ᄂㅋㅏㅍㅜᆮ		
nkʰ	a	pʰ	u	k̚	NCVCVC	ᄂㅋㅏㅍㅜᆨ		
nkʰ	a	tʰ	u	m	NCVCVC	ᄂㅋㅏㅌㅜᆷ		
nkʰ	a	tʰ	u	n	NCVCVC	ᄂㅋㅏㅌㅜᆫ		
nkʰ	a	tʰ	u	ŋ	NCVCVC	ᄂㅋㅏㅌㅜᆼ		
nkʰ	a	tʰ	u	p̚	NCVCVC	ᄂㅋㅏㅌㅜᆸ		
nkʰ	a	tʰ	u	k̚	NCVCVC	ᄂㅋㅏㅌㅜᆨ		
nkʰ	a	cʰ	u	m	NCVCVC	ᄂㅋㅏㅊㅜᆷ		
nkʰ	a	cʰ	u	n	NCVCVC	ᄂㅋㅏㅊㅜᆫ		
nkʰ	a	cʰ	u	ŋ	NCVCVC	ᄂㅋㅏㅊㅜᆼ		
nkʰ	a	cʰ	u	p̚	NCVCVC	ᄂㅋㅏㅊㅜᆸ		
nkʰ	a	cʰ	u	t̚	NCVCVC	ᄂㅋㅏㅊㅜᆮ		
nkʰ	a	cʰ	u	k̚	NCVCVC	ᄂㅋㅏㅊㅜᆨ		
nkʰ	a	s	u	m	NCVCVC	ᄂㅋㅏᄉㅜᆷ		
nkʰ	a	s	u	n	NCVCVC	ᄂㅋㅏᄉㅜᆫ		
nkʰ	a	s	u	ŋ	NCVCVC	ᄂㅋㅏᄉㅜᆼ		
nkʰ	a	s	u	p̚	NCVCVC	ᄂㅋㅏᄉㅜᆸ		
nkʰ	a	s	u	t̚	NCVCVC	ᄂㅋㅏᄉㅜᆮ		
nkʰ	a	s	u	k̚	NCVCVC	ᄂㅋㅏᄉㅜᆨ		
nkʰ	a	m	u	n	NCVCVC	ᄂㅋㅏᄆㅜᆫ		
nkʰ	a	m	u	ŋ	NCVCVC	ᄂㅋㅏᄆㅜᆼ		
nkʰ	a	m	u	p̚	NCVCVC	ᄂㅋㅏᄆㅜᆸ		
nkʰ	a	m	u	t̚	NCVCVC	ᄂㅋㅏᄆㅜᆮ		
nkʰ	a	m	u	k̚	NCVCVC	ᄂㅋㅏᄆㅜᆨ		
nkʰ	a	n	u	m	NCVCVC	ᄂㅋㅏᄂㅜᆷ		
nkʰ	a	n	u	ŋ	NCVCVC	ᄂㅋㅏᄂㅜᆼ		
nkʰ	a	n	u	p̚	NCVCVC	ᄂㅋㅏᄂㅜᆸ		
nkʰ	a	n	u	t̚	NCVCVC	ᄂㅋㅏᄂㅜᆮ		
nkʰ	a	n	u	k̚	NCVCVC	ᄂㅋㅏᄂㅜᆨ		
nkʰ	o	p	i	m	NCVCVC	ᄂㅋㅗㅂㅣᆷ		
nkʰ	o	p	i	n	NCVCVC	ᄂㅋㅗㅂㅣᆫ		
nkʰ	o	p	i	ŋ	NCVCVC	ᄂㅋㅗㅂㅣᆼ		
nkʰ	o	p	i	t̚	NCVCVC	ᄂㅋㅗㅂㅣᆮ		
nkʰ	o	p	i	k̚	NCVCVC	ᄂㅋㅗㅂㅣᆨ		
nkʰ	o	t	i	m	NCVCVC	ᄂㅋㅗㄷㅣᆷ		
nkʰ	o	t	i	n	NCVCVC	ᄂㅋㅗㄷㅣᆫ		
nkʰ	o	t	i	ŋ	NCVCVC	ᄂㅋㅗㄷㅣᆼ		
nkʰ	o	t	i	p̚	NCVCVC	ᄂㅋㅗㄷㅣᆸ		
nkʰ	o	t	i	k̚	NCVCVC	ᄂㅋㅗㄷㅣᆨ		
nkʰ	o	c	i	m	NCVCVC	ᄂㅋㅗㅈㅣᆷ		
nkʰ	o	c	i	n	NCVCVC	ᄂㅋㅗㅈㅣᆫ		
nkʰ	o	c	i	ŋ	NCVCVC	ᄂㅋㅗㅈㅣᆼ		
nkʰ	o	c	i	p̚	NCVCVC	ᄂㅋㅗㅈㅣᆸ		
nkʰ	o	c	i	t̚	NCVCVC	ᄂㅋㅗㅈㅣᆮ		
nkʰ	o	c	i	k̚	NCVCVC	ᄂㅋㅗㅈㅣᆨ		
nkʰ	o	k	i	m	NCVCVC	ᄂㅋㅗㄱㅣᆷ		
nkʰ	o	k	i	n	NCVCVC	ᄂㅋㅗㄱㅣᆫ		
nkʰ	o	k	i	ŋ	NCVCVC	ᄂㅋㅗㄱㅣᆼ		
nkʰ	o	k	i	p̚	NCVCVC	ᄂㅋㅗㄱㅣᆸ		
nkʰ	o	k	i	t̚	NCVCVC	ᄂㅋㅗㄱㅣᆮ		
nkʰ	o	pʰ	i	m	NCVCVC	ᄂㅋㅗㅍㅣᆷ		
nkʰ	o	pʰ	i	n	NCVCVC	ᄂㅋㅗㅍㅣᆫ		
nkʰ	o	pʰ	i	ŋ	NCVCVC	ᄂㅋㅗㅍㅣᆼ		
nkʰ	o	pʰ	i	t̚	NCVCVC	ᄂㅋㅗㅍㅣᆮ		
nkʰ	o	pʰ	i	k̚	NCVCVC	ᄂㅋㅗㅍㅣᆨ		
nkʰ	o	tʰ	i	m	NCVCVC	ᄂㅋㅗㅌㅣᆷ		
nkʰ	o	tʰ	i	n	NCVCVC	ᄂㅋㅗㅌㅣᆫ		
nkʰ	o	tʰ	i	ŋ	NCVCVC	ᄂㅋㅗㅌㅣᆼ		
nkʰ	o	tʰ	i	p̚	NCVCVC	ᄂㅋㅗㅌㅣᆸ		
nkʰ	o	tʰ	i	k̚	NCVCVC	ᄂㅋㅗㅌㅣᆨ		
nkʰ	o	cʰ	i	m	NCVCVC	ᄂㅋㅗㅊㅣᆷ		
nkʰ	o	cʰ	i	n	NCVCVC	ᄂㅋㅗㅊㅣᆫ		
nkʰ	o	cʰ	i	ŋ	NCVCVC	ᄂㅋㅗㅊㅣᆼ		
nkʰ	o	cʰ	i	p̚	NCVCVC	ᄂㅋㅗㅊㅣᆸ		
nkʰ	o	cʰ	i	t̚	NCVCVC	ᄂㅋㅗㅊㅣᆮ		
nkʰ	o	cʰ	i	k̚	NCVCVC	ᄂㅋㅗㅊㅣᆨ		
nkʰ	o	s	i	m	NCVCVC	ᄂㅋㅗᄉㅣᆷ		
nkʰ	o	s	i	n	NCVCVC	ᄂㅋㅗᄉㅣᆫ		
nkʰ	o	s	i	ŋ	NCVCVC	ᄂㅋㅗᄉㅣᆼ		
nkʰ	o	s	i	p̚	NCVCVC	ᄂㅋㅗᄉㅣᆸ		
nkʰ	o	s	i	t̚	NCVCVC	ᄂㅋㅗᄉㅣᆮ		
nkʰ	o	s	i	k̚	NCVCVC	ᄂㅋㅗᄉㅣᆨ		
nkʰ	o	m	i	n	NCVCVC	ᄂㅋㅗᄆㅣᆫ		
nkʰ	o	m	i	ŋ	NCVCVC	ᄂㅋㅗᄆㅣᆼ		
nkʰ	o	m	i	p̚	NCVCVC	ᄂㅋㅗᄆㅣᆸ		
nkʰ	o	m	i	t̚	NCVCVC	ᄂㅋㅗᄆㅣᆮ		
nkʰ	o	m	i	k̚	NCVCVC	ᄂㅋㅗᄆㅣᆨ		
nkʰ	o	n	i	m	NCVCVC	ᄂㅋㅗᄂㅣᆷ		
nkʰ	o	n	i	ŋ	NCVCVC	ᄂㅋㅗᄂㅣᆼ		
nkʰ	o	n	i	p̚	NCVCVC	ᄂㅋㅗᄂㅣᆸ		
nkʰ	o	n	i	t̚	NCVCVC	ᄂㅋㅗᄂㅣᆮ		
nkʰ	o	n	i	k̚	NCVCVC	ᄂㅋㅗᄂㅣᆨ		
nkʰ	o	p	a	m	NCVCVC	ᄂㅋㅗㅂㅏᆷ		
nkʰ	o	p	a	n	NCVCVC	ᄂㅋㅗㅂㅏᆫ		
nkʰ	o	p	a	ŋ	NCVCVC	ᄂㅋㅗㅂㅏᆼ		
nkʰ	o	p	a	t̚	NCVCVC	ᄂㅋㅗㅂㅏᆮ		
nkʰ	o	p	a	k̚	NCVCVC	ᄂㅋㅗㅂㅏᆨ		
nkʰ	o	t	a	m	NCVCVC	ᄂㅋㅗㄷㅏᆷ		
nkʰ	o	t	a	n	NCVCVC	ᄂㅋㅗㄷㅏᆫ		
nkʰ	o	t	a	ŋ	NCVCVC	ᄂㅋㅗㄷㅏᆼ		
nkʰ	o	t	a	p̚	NCVCVC	ᄂㅋㅗㄷㅏᆸ		
nkʰ	o	t	a	k̚	NCVCVC	ᄂㅋㅗㄷㅏᆨ		
nkʰ	o	c	a	m	NCVCVC	ᄂㅋㅗㅈㅏᆷ		
nkʰ	o	c	a	n	NCVCVC	ᄂㅋㅗㅈㅏᆫ		
nkʰ	o	c	a	ŋ	NCVCVC	ᄂㅋㅗㅈㅏᆼ		
nkʰ	o	c	a	p̚	NCVCVC	ᄂㅋㅗㅈㅏᆸ		
nkʰ	o	c	a	t̚	NCVCVC	ᄂㅋㅗㅈㅏᆮ		
nkʰ	o	c	a	k̚	NCVCVC	ᄂㅋㅗㅈㅏᆨ		
nkʰ	o	k	a	m	NCVCVC	ᄂㅋㅗㄱㅏᆷ		
nkʰ	o	k	a	n	NCVCVC	ᄂㅋㅗㄱㅏᆫ		
nkʰ	o	k	a	ŋ	NCVCVC	ᄂㅋㅗㄱㅏᆼ		
nkʰ	o	k	a	p̚	NCVCVC	ᄂㅋㅗㄱㅏᆸ		
nkʰ	o	k	a	t̚	NCVCVC	ᄂㅋㅗㄱㅏᆮ		
nkʰ	o	pʰ	a	m	NCVCVC	ᄂㅋㅗㅍㅏᆷ		
nkʰ	o	pʰ	a	n	NCVCVC	ᄂㅋㅗㅍㅏᆫ		
nkʰ	o	pʰ	a	ŋ	NCVCVC	ᄂㅋㅗㅍㅏᆼ		
